;loss_train;loss_val;metric_train;metric_val
0;0.3285705486410542;0.32697928419300154;0.5580418827502351;0.5145972965863834
1;0.32414857572630834;0.3239585757255554;0.5830336652303997;0.638070870446516
2;0.3223145172784203;0.3237139413169786;0.58748407269779;0.546959387704584
3;0.32124789529725123;0.32180366796605725;0.6003194859153346;0.5935831071772412
4;0.3210811638518384;0.3229463141338498;0.587647441186403;0.5075161621504116
5;0.32092857831402827;0.3218081622731452;0.5695317034658632;0.6241648316785109
6;0.320040604785869;0.3210693942565544;0.6066574383723108;0.6682391256532249
7;0.3197165735458073;0.3211551589124343;0.6063229951419329;0.5849394574122248
8;0.31934309790008947;0.32026369548311423;0.6195282704736057;0.5677202019530038
9;0.3190776117538151;0.320163099789152;0.616374430687804;0.5867289971633285
