;loss_train;loss_val;metric_train;metric_val
0;0.0041081152988623115;0.35857466155407475;0.5990280105670294;0.6932359352415683
1;0.002602513426730834;0.3463933596424028;0.6541819903564949;0.703852255582152
2;0.002366431377973578;0.32674655727311674;0.6558509667714437;0.7188958386507105
3;0.0021778245685188727;0.31404321100197585;0.6608351962268353;0.715222141833282
4;0.0019576438629379344;0.30653700758429137;0.6724359345436096;0.7165985496517262
5;0.0018616090182489915;0.3060165199578977;0.6745640756686528;0.708529542939847
6;0.0016711624458377976;0.3035322906924229;0.6806953287124634;0.7141234704895931
7;0.001738783898642392;0.29936344249575747;0.6738569857676824;0.7130149007574016
8;0.0015611504138201182;0.2933351432575899;0.6830297283828258;0.7109803891941613
9;0.0015353175386783897;0.29369448797375547;0.6839475134015083;0.7096859431989929
